AccX,AccY,AccZ,atividade,atividade_lb
14.587950706481934,15.484050750732422,-7.722000598907471,Correndo,2
22.38195037841797,20.338951110839844,-6.139050483703613,Correndo,2
2.0400002002716064,9.2920503616333,12.8899507522583,Correndo,2
-10.68000030517578,-1.4599500894546509,12.916050910949709,Correndo,2
-11.140050888061523,-1.8979500532150269,12.922950744628906,Correndo,2
-13.351950645446776,-2.896050214767456,6.544950485229492,Correndo,2
1.3720500469207764,9.2989501953125,5.944050312042236,Correndo,2
29.21295166015625,32.42805099487305,11.6089506149292,Correndo,2
24.544050216674805,21.487951278686523,13.017000198364258,Correndo,2
17.389951705932617,0.8089500665664673,-2.731950044631958,Andando,0
4.768950462341309,-8.355000495910645,0.1230000033974647,Andando,0
8.346000671386719,-5.145000457763672,-1.0060499906539917,Andando,0
7.147050380706787,-7.327950477600098,-0.8530500531196594,Andando,0
1.759950041770935,2.052000045776367,10.342050552368164,Andando,0
14.78205108642578,-5.389050483703613,-3.1060502529144287,Andando,0
8.385000228881836,-1.8619500398635864,-1.3459500074386597,Andando,0
12.462000846862791,-3.937950134277344,-2.1859500408172607,Andando,0
7.563000202178955,-3.9880502223968506,-1.3410000801086426,Andando,0
11.75100040435791,-7.90500020980835,-0.5359500050544739,Andando,0
5.179050445556641,4.981950283050537,6.13800048828125,Caminhando,1
-1.0260000228881836,6.31095027923584,13.929000854492188,Caminhando,1
-4.201050281524658,1.1389501094818115,10.747050285339355,Caminhando,1
-1.5079500675201416,2.9640002250671387,9.777000427246094,Caminhando,1
4.978050231933594,13.105950355529783,12.211950302124023,Caminhando,1
7.297950267791748,-0.3679500222206116,3.384000062942505,Caminhando,1
1.350000023841858,-1.0429500341415403,7.7659502029418945,Caminhando,1
11.995050430297852,2.2099502086639404,2.275950193405152,Caminhando,1
1.9030500650405884,-0.4900500178337097,12.811050415039062,Caminhando,1
-1.0330500602722168,4.507950305938721,8.353050231933594,Caminhando,1
3.807000160217285,-9.46095085144043,13.057050704956056,Correndo,2
-4.201050281524658,-19.2450008392334,4.002000331878662,Correndo,2
-4.681950092315674,-17.320051193237305,1.596000075340271,Correndo,2
23.257951736450195,13.50795078277588,-5.442000389099121,Correndo,2
25.46295166015625,23.65800094604492,-5.44005012512207,Correndo,2
11.980950355529783,21.876001358032227,-5.430000305175781,Correndo,2
17.181001663208008,23.485050201416016,-2.2390501499176025,Correndo,2
16.843950271606445,20.002050399780277,0.5610000491142273,Correndo,2
-1.227000117301941,5.089950084686279,4.51200008392334,Correndo,2
-1.1989500522613523,4.35705041885376,4.501950263977051,Correndo,2
8.338950157165527,-5.761950492858887,0.2020500153303146,Andando,0
8.052000045776367,3.1080000400543213,-0.0049500004388391,Andando,0
7.858050346374512,-5.865000247955322,0.3169500231742859,Andando,0
12.139050483703612,-0.6720000505447388,-0.9460500478744508,Andando,0
9.991050720214844,-7.981950283050537,-0.4500000178813934,Andando,0
4.489050388336182,-4.342950344085693,-0.9820500612258912,Andando,0
10.65195083618164,-5.698050498962402,-0.400050014257431,Andando,0
13.49595069885254,-0.7339500188827515,-3.388050079345703,Andando,0
10.630050659179688,-2.401050090789795,-0.7380000352859497,Andando,0
16.576051712036133,-1.714050054550171,-3.2440502643585205,Andando,0
-1.0410000085830688,2.770050048828125,14.98905086517334,Caminhando,1
10.744950294494627,6.448050498962402,-0.5460000038146973,Caminhando,1
1.968000054359436,10.743000984191896,14.956050872802734,Caminhando,1
8.044950485229492,10.894050598144531,12.202950477600098,Caminhando,1
0.0,0.2419500052928924,9.636000633239746,Caminhando,1
1.824000120162964,3.948000192642212,16.255950927734375,Caminhando,1
4.116000175476074,-0.9070500135421752,9.223950386047363,Caminhando,1
3.340050220489502,12.28005027770996,10.753950119018556,Caminhando,1
-3.06600022315979,5.047050476074219,8.371950149536133,Caminhando,1
5.63100004196167,5.586000442504883,3.255000114440918,Caminhando,1
19.393951416015625,30.007051467895508,9.009000778198242,Correndo,2
22.711950302124023,29.00895118713379,10.345050811767578,Correndo,2
15.702000617980955,8.788949966430664,10.333050727844238,Correndo,2
-1.4640001058578491,-12.343950271606444,2.6730000972747803,Correndo,2
1.264050006866455,-9.17400074005127,0.2740500271320343,Correndo,2
7.354950428009033,3.718050241470337,-5.043000221252441,Correndo,2
16.915050506591797,16.626001358032227,-5.044950008392334,Correndo,2
13.755001068115234,21.74700164794922,-5.043000221252441,Correndo,2
18.876001358032227,22.13505172729492,-4.465950012207031,Correndo,2
6.235050201416016,5.491950035095215,2.557950019836426,Correndo,2
6.421050071716309,-5.796000480651856,-1.3099501132965088,Andando,0
13.992000579833984,-5.48205041885376,-2.863950252532959,Andando,0
10.630050659179688,-8.901000022888184,-1.6120500564575195,Andando,0
7.231050491333008,-7.16295051574707,-0.3019500076770782,Andando,0
6.12000036239624,-4.383000373840332,-1.5130500793457031,Andando,0
7.4410505294799805,-2.7810001373291016,-2.5069501399993896,Andando,0
14.236050605773926,-1.0290000438690186,-3.409950256347656,Andando,0
13.494000434875488,-4.426050186157227,-0.3520500063896179,Andando,0
12.26805019378662,-5.539950370788574,-3.430950164794922,Andando,0
6.844950199127197,-5.092050075531006,-0.859950065612793,Andando,0
